trace_file,trace_action_idx,action_id,action_type,element_xpath,element_label,element_type,element_placeholder,element_role,element_tag,element_text,element_value
480 @ 2024-01-06-21-55-58.json,5,5,keystroke,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,
480 @ 2024-01-06-21-55-58.json,7,7,mouseup,/html/body[1]/div[3]/div/div[3]/main/div[5]/div/ul/li/div[2]/div/div[1]/h2[1]/a/span[2],,,,,span,solarized-prism-theme,
480 @ 2024-01-06-21-55-58.json,9,9,mouseup,/html/body[1]/div[3]/aside[1]/div/ul[1]/li[2]/a[1]/span[2],,,,,span,Project information,
480 @ 2024-01-06-21-55-58.json,11,11,mouseup,//*[@id='js-onboarding-members-link'],Members,,,,a,Members,
480 @ 2024-01-06-21-55-58.json,13,13,mouseup,/html/body[1]/div[3]/div[1]/div[3]/main/div[2]/div/div[1]/div[1]/button[3]/span,,,,,span,Invite members,
480 @ 2024-01-06-21-55-58.json,15,15,keystroke,//*[@id='project-filter-form-field'],,search,Filter by name,,input,,solarize
480 @ 2024-01-06-21-55-58.json,17,17,mouseup,/html/body[1]/div[9]/div[1]/div/div[1]/div[1]/div/div/div[3]/div[1]/div[1]/div[2]/ul/li/button/div/p/div,,,,,div,yjlou\nyjlou,
480 @ 2024-01-06-21-55-58.json,19,19,mouseup,//*[@id='invite-members-modal-3_dropdown'],,,,,select,Guest\nReporter\nDeveloper\nMaintainer\nOwner,10
480 @ 2024-01-06-21-55-58.json,21,21,mouseup,//*[@id='invite-members-modal-3_dropdown'],,,,,select,Guest\nReporter\nDeveloper\nMaintainer\nOwner,10
480 @ 2024-01-06-21-55-58.json,23,23,mouseup,/html/body[1]/div[9]/div[1]/div/div[1]/footer[1]/button[2]/span,,,,,span,Invite,
